id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
193051,Male,33,1,28,0,1-2 Year,Yes,40122,122,118,1
193058,Male,41,1,10,0,> 2 Years,Yes,24378,124,183,1
193101,Female,37,1,41,0,1-2 Year,Yes,2630,156,223,1
193105,Male,43,1,26,0,1-2 Year,Yes,36933,124,34,1
193109,Female,38,1,8,0,1-2 Year,Yes,36653,4,151,1
193115,Male,32,1,11,0,1-2 Year,Yes,27651,26,225,1
193123,Female,42,1,11,0,1-2 Year,Yes,2630,157,20,1
193125,Female,23,1,15,0,< 1 Year,Yes,40784,26,195,1
193128,Female,36,1,46,0,1-2 Year,Yes,19750,124,212,1
193130,Male,40,1,28,0,1-2 Year,Yes,49514,124,198,1
193132,Female,22,1,11,0,1-2 Year,Yes,2630,154,186,1
193134,Male,46,1,27,0,1-2 Year,Yes,27953,26,211,1
193136,Male,50,1,28,0,1-2 Year,Yes,28975,26,175,1
193146,Male,37,1,44,0,1-2 Year,Yes,2630,124,15,1
193147,Female,45,1,8,0,1-2 Year,Yes,2630,26,66,1
193158,Male,37,1,33,0,1-2 Year,Yes,24189,26,192,1
193160,Male,45,1,28,0,1-2 Year,Yes,52095,124,71,1
193163,Female,47,1,28,0,1-2 Year,Yes,34981,124,99,1
193166,Male,48,1,29,0,1-2 Year,Yes,38107,124,163,1
193170,Male,52,1,8,0,> 2 Years,Yes,58134,124,299,1
193172,Male,58,1,8,0,1-2 Year,Yes,44537,26,40,1
193198,Male,46,1,24,0,1-2 Year,Yes,29539,124,235,1
193199,Male,25,1,37,0,< 1 Year,Yes,36922,26,217,1
193202,Male,55,1,28,0,1-2 Year,Yes,44192,26,160,1
193211,Male,49,1,8,0,1-2 Year,Yes,40838,124,113,1
193219,Male,40,1,18,0,1-2 Year,Yes,23982,124,226,1
193223,Female,44,1,28,0,1-2 Year,Yes,24556,26,277,1
193225,Male,48,1,28,0,1-2 Year,Yes,43100,26,85,1
193231,Male,54,1,47,0,1-2 Year,Yes,27363,124,26,1
193239,Female,47,1,47,0,1-2 Year,Yes,55064,26,245,1
193244,Female,50,1,28,0,1-2 Year,Yes,40751,26,196,1
193245,Male,40,1,50,0,1-2 Year,Yes,20377,154,57,1
193255,Female,56,1,45,0,1-2 Year,Yes,2630,152,92,1
193262,Female,33,1,28,0,1-2 Year,Yes,39013,124,277,1
193282,Female,54,1,31,0,1-2 Year,Yes,2630,133,49,1
193301,Female,46,1,28,0,1-2 Year,Yes,85019,124,146,1
193307,Female,22,1,32,0,< 1 Year,Yes,2630,152,178,1
193308,Male,35,1,36,0,1-2 Year,Yes,25667,14,53,1
193309,Female,37,1,33,0,1-2 Year,Yes,35858,26,170,1
193317,Female,69,1,16,0,> 2 Years,Yes,31176,26,252,1
193318,Male,51,1,28,0,1-2 Year,Yes,36842,124,82,1
193338,Female,55,1,35,0,1-2 Year,Yes,2630,10,193,1
193341,Female,44,1,28,0,1-2 Year,Yes,47312,26,73,1
193354,Male,41,1,47,0,1-2 Year,Yes,38322,124,226,1
193362,Male,31,1,19,0,< 1 Year,Yes,46789,124,286,1
193367,Female,45,1,28,0,> 2 Years,Yes,35908,26,267,1
193371,Female,24,1,39,0,< 1 Year,Yes,23290,26,293,1
193372,Female,56,1,18,0,1-2 Year,Yes,2630,124,227,1
193408,Female,49,1,41,0,1-2 Year,Yes,37120,124,91,1
193413,Male,27,1,28,0,1-2 Year,Yes,38455,124,251,1
193418,Male,61,1,28,0,> 2 Years,Yes,69856,26,201,1
193419,Male,59,1,11,0,1-2 Year,Yes,37511,26,70,1
193424,Male,52,1,15,0,1-2 Year,Yes,37462,124,190,1
193438,Female,43,1,28,0,1-2 Year,Yes,25976,26,16,1
193445,Male,46,1,20,0,1-2 Year,Yes,2630,124,234,1
193449,Male,37,1,28,0,1-2 Year,Yes,39441,26,219,1
193467,Female,41,1,28,0,1-2 Year,Yes,58495,25,146,1
193492,Female,45,1,8,0,1-2 Year,Yes,2630,26,106,1
193494,Female,34,1,46,0,1-2 Year,Yes,2630,156,210,1
193499,Male,52,1,28,0,> 2 Years,Yes,2630,26,237,1
193508,Male,45,1,15,0,1-2 Year,Yes,2630,156,186,1
193511,Male,55,1,11,0,1-2 Year,Yes,30165,26,197,1
193517,Female,28,1,19,0,< 1 Year,Yes,29359,156,124,1
193524,Male,47,1,41,0,1-2 Year,Yes,28561,124,184,1
193562,Female,40,1,28,0,1-2 Year,Yes,25576,124,242,1
193567,Male,32,1,28,0,< 1 Year,Yes,50687,124,221,1
193571,Male,50,1,28,0,> 2 Years,Yes,49792,26,29,1
193577,Male,33,1,47,0,1-2 Year,Yes,2630,157,254,1
193578,Male,52,1,28,0,1-2 Year,Yes,43366,124,42,1
193580,Female,52,1,28,0,1-2 Year,Yes,38710,26,197,1
193582,Female,67,1,28,0,1-2 Year,Yes,47626,154,140,1
193589,Female,51,1,28,0,1-2 Year,Yes,2630,158,119,1
193601,Male,38,1,28,0,1-2 Year,Yes,44110,124,212,1
193609,Male,40,1,47,0,1-2 Year,Yes,35512,124,42,1
193642,Female,33,1,30,0,< 1 Year,Yes,27008,152,28,1
193645,Female,26,1,41,0,< 1 Year,Yes,2630,124,178,1
193652,Female,37,1,43,0,1-2 Year,Yes,31858,124,207,1
193653,Male,50,1,28,0,> 2 Years,Yes,36843,26,160,1
193667,Female,46,1,3,0,1-2 Year,Yes,49498,157,287,1
193669,Male,54,1,1,0,1-2 Year,Yes,2630,163,102,1
193671,Female,61,1,28,0,1-2 Year,Yes,38440,26,29,1
193676,Male,57,1,18,0,1-2 Year,Yes,27781,124,228,1
193700,Male,44,1,23,0,1-2 Year,Yes,25484,26,177,1
193704,Female,24,1,11,0,< 1 Year,Yes,28476,152,273,1
193718,Male,52,1,41,0,1-2 Year,Yes,29454,12,142,1
193719,Male,39,1,46,0,1-2 Year,Yes,2630,163,224,1
193739,Male,44,1,28,0,1-2 Year,Yes,2630,124,250,1
193740,Male,40,1,13,0,1-2 Year,Yes,36401,124,207,1
193763,Male,35,1,45,0,1-2 Year,Yes,2630,124,81,1
193774,Male,35,1,35,0,1-2 Year,Yes,2630,156,236,1
193782,Male,37,1,28,0,1-2 Year,Yes,52620,125,125,1
193799,Male,41,1,28,0,1-2 Year,Yes,46956,124,91,1
193804,Male,44,1,28,0,1-2 Year,Yes,52379,122,223,1
193817,Male,52,1,28,0,1-2 Year,Yes,38911,122,195,1
193844,Male,54,1,15,0,> 2 Years,Yes,38663,14,33,1
193846,Male,53,1,11,0,1-2 Year,Yes,21898,120,172,1
193851,Female,45,1,28,0,1-2 Year,Yes,2630,122,287,1
193854,Female,32,1,46,0,< 1 Year,Yes,2630,26,254,1
193884,Female,52,1,33,0,1-2 Year,Yes,36802,156,84,1
193885,Male,42,1,41,0,1-2 Year,Yes,70217,124,187,1
193891,Female,44,1,28,0,> 2 Years,Yes,35302,26,101,1
193894,Male,45,1,0,0,1-2 Year,Yes,2630,26,97,1
193915,Female,41,1,28,0,1-2 Year,Yes,31802,26,122,1
193948,Male,49,1,41,0,> 2 Years,Yes,40531,26,37,1
193963,Male,28,1,4,0,1-2 Year,Yes,23858,124,15,1
193967,Female,31,1,46,0,< 1 Year,Yes,36731,156,252,1
193988,Female,44,1,28,0,1-2 Year,Yes,46934,26,87,1
193996,Male,72,1,8,0,1-2 Year,Yes,2630,26,202,1
193997,Male,50,1,15,0,1-2 Year,Yes,34929,26,132,1
194008,Male,26,1,37,0,< 1 Year,Yes,32239,152,37,1
194012,Male,60,1,28,0,1-2 Year,Yes,2630,124,204,1
194019,Female,79,1,28,0,1-2 Year,Yes,28867,163,238,1
194025,Male,30,1,41,0,< 1 Year,Yes,25282,152,281,1
194038,Male,43,1,28,0,1-2 Year,Yes,2630,26,46,1
194039,Male,41,1,8,0,1-2 Year,Yes,50343,26,141,1
194055,Male,69,1,5,0,> 2 Years,Yes,38261,26,271,1
194056,Male,53,1,8,0,1-2 Year,Yes,41457,30,133,1
194059,Male,24,1,28,0,< 1 Year,Yes,42246,152,192,1
194065,Male,57,1,28,0,1-2 Year,Yes,42485,124,112,1
194072,Male,54,1,9,0,1-2 Year,Yes,32513,26,276,1
194084,Male,57,1,28,0,1-2 Year,Yes,69728,26,110,1
194088,Male,25,1,30,0,< 1 Year,Yes,52451,152,256,1
194091,Female,48,1,42,0,1-2 Year,Yes,33778,124,245,1
194095,Male,58,1,8,0,1-2 Year,Yes,43990,124,34,1
194105,Male,25,1,9,0,< 1 Year,Yes,30937,26,218,1
194108,Female,43,1,28,0,1-2 Year,Yes,2630,124,56,1
194126,Male,29,1,40,0,< 1 Year,Yes,38863,124,147,1
194139,Male,54,1,28,0,> 2 Years,Yes,42978,26,17,1
194143,Male,53,1,4,0,1-2 Year,Yes,44371,124,39,1
194161,Male,61,1,46,0,1-2 Year,Yes,22590,124,181,1
194169,Male,45,1,28,0,1-2 Year,Yes,47671,26,11,1
194183,Male,69,1,28,0,1-2 Year,Yes,26900,26,261,1
194185,Female,40,1,28,0,1-2 Year,Yes,29540,26,220,1
194186,Male,42,1,28,0,1-2 Year,Yes,44062,26,172,1
194197,Male,55,1,29,0,1-2 Year,Yes,2630,124,218,1
194203,Male,37,1,28,0,1-2 Year,Yes,56683,124,283,1
194204,Female,26,1,28,0,< 1 Year,Yes,35258,26,16,1
194210,Male,23,1,19,0,< 1 Year,Yes,27155,163,58,1
194250,Male,38,1,29,0,1-2 Year,Yes,33848,124,248,1
194256,Male,49,1,21,0,1-2 Year,Yes,2630,26,169,1
194258,Male,45,1,28,0,> 2 Years,Yes,43685,26,58,1
194262,Female,22,1,15,0,< 1 Year,Yes,30288,152,220,1
194263,Female,54,1,33,0,1-2 Year,Yes,2630,26,24,1
194270,Male,26,1,0,0,< 1 Year,Yes,2630,151,227,1
194277,Female,21,1,40,0,< 1 Year,Yes,32739,163,101,1
194279,Female,42,1,28,0,1-2 Year,Yes,56984,124,91,1
194295,Female,41,1,28,0,1-2 Year,Yes,40489,124,267,1
194306,Male,40,1,28,0,1-2 Year,Yes,41943,26,11,1
194324,Male,29,1,6,0,1-2 Year,Yes,2630,157,260,1
194326,Female,55,1,28,0,1-2 Year,Yes,27380,154,247,1
194329,Male,29,1,33,0,1-2 Year,Yes,19078,154,189,1
194331,Female,51,1,35,0,1-2 Year,Yes,2630,124,131,1
194334,Male,42,1,46,0,1-2 Year,Yes,31950,122,252,1
194341,Female,29,1,41,0,1-2 Year,Yes,37919,155,191,1
194346,Male,43,1,28,0,1-2 Year,Yes,25168,124,142,1
194352,Male,31,1,18,0,1-2 Year,Yes,35222,124,218,1
194372,Female,40,1,47,0,1-2 Year,Yes,36552,124,288,1
194388,Female,41,1,2,0,1-2 Year,Yes,28140,124,215,1
194398,Male,44,1,28,0,1-2 Year,Yes,42459,124,100,1
194399,Male,41,1,28,0,1-2 Year,Yes,47997,26,154,1
194403,Female,46,1,28,0,1-2 Year,Yes,35308,124,200,1
194409,Male,50,1,28,0,1-2 Year,Yes,2630,124,171,1
194416,Male,45,1,28,0,1-2 Year,Yes,36711,26,24,1
194423,Female,37,1,28,0,1-2 Year,Yes,2630,156,136,1
194426,Male,42,1,28,0,1-2 Year,Yes,58385,124,265,1
194434,Male,49,1,43,0,1-2 Year,Yes,42386,124,110,1
194440,Male,52,1,28,0,1-2 Year,Yes,31493,124,232,1
194455,Female,54,1,28,0,1-2 Year,Yes,2630,122,10,1
194459,Female,34,1,28,0,1-2 Year,Yes,37181,124,222,1
194460,Male,29,1,33,0,1-2 Year,Yes,2630,156,83,1
194479,Male,51,1,46,0,> 2 Years,Yes,30084,94,63,1
194496,Female,40,1,28,0,1-2 Year,Yes,39235,124,46,1
194508,Male,54,1,8,0,1-2 Year,Yes,40883,26,189,1
194515,Male,40,1,8,0,1-2 Year,Yes,25673,124,230,1
194541,Female,26,1,46,0,1-2 Year,Yes,2630,157,255,1
194543,Female,51,1,28,0,1-2 Year,Yes,2630,157,158,1
194551,Male,37,1,4,0,1-2 Year,Yes,27585,155,266,1
194565,Female,67,1,41,0,1-2 Year,Yes,44493,124,146,1
194569,Female,62,1,28,0,1-2 Year,Yes,74723,26,196,1
194581,Male,46,1,39,0,1-2 Year,Yes,32164,124,263,1
194590,Male,54,1,28,0,1-2 Year,Yes,84241,26,84,1
194592,Male,72,1,11,0,1-2 Year,Yes,32638,26,30,1
194593,Female,28,1,18,0,< 1 Year,Yes,27176,152,227,1
194596,Female,48,1,28,0,1-2 Year,Yes,45652,26,91,1
194603,Female,43,1,28,0,1-2 Year,Yes,2630,13,49,1
194618,Female,35,1,28,0,1-2 Year,Yes,25509,124,73,1
194625,Male,23,1,34,0,< 1 Year,Yes,2630,152,209,1
194630,Female,44,1,28,0,1-2 Year,Yes,45155,124,96,1
194631,Female,32,1,10,0,1-2 Year,Yes,2630,156,197,1
194636,Female,49,1,15,0,1-2 Year,Yes,41841,124,121,1
194654,Female,43,1,8,0,1-2 Year,Yes,38228,124,117,1
194675,Male,40,1,29,0,1-2 Year,Yes,21836,26,13,1
194676,Female,57,1,28,0,1-2 Year,Yes,2630,160,145,1
194685,Female,79,1,18,0,1-2 Year,Yes,34636,26,256,1
194692,Male,51,1,28,0,1-2 Year,Yes,34228,26,219,1
194706,Male,53,1,3,0,1-2 Year,Yes,33089,124,95,1
194710,Female,37,1,33,0,1-2 Year,Yes,32700,26,187,1
194723,Female,66,1,29,0,> 2 Years,Yes,37266,31,230,1
194726,Male,44,1,41,0,1-2 Year,Yes,2630,157,11,1
194730,Male,21,1,45,0,< 1 Year,Yes,25080,160,172,1
194731,Male,52,1,48,0,1-2 Year,Yes,2630,124,63,1
194738,Male,42,1,24,0,1-2 Year,No,24063,145,13,1
194746,Male,45,1,3,0,1-2 Year,Yes,2630,124,257,1
194747,Female,45,1,28,0,1-2 Year,Yes,31386,26,10,1
194758,Female,46,1,28,0,1-2 Year,Yes,2630,26,165,1
194761,Male,38,1,28,0,1-2 Year,Yes,39708,26,206,1
194771,Male,50,1,28,0,1-2 Year,Yes,2630,26,178,1
194774,Female,36,1,36,0,1-2 Year,Yes,27571,156,100,1
194775,Male,46,1,11,0,1-2 Year,Yes,35018,124,26,1
194785,Male,52,1,28,0,> 2 Years,Yes,64494,26,118,1
194788,Female,78,1,28,0,1-2 Year,Yes,2630,122,89,1
194789,Female,45,1,41,0,1-2 Year,Yes,36260,124,116,1
194799,Female,64,1,28,0,1-2 Year,Yes,42362,125,108,1
194801,Female,76,1,25,0,> 2 Years,Yes,37578,7,226,1
194803,Male,53,1,9,0,1-2 Year,Yes,39170,154,249,1
194805,Male,35,1,45,0,1-2 Year,Yes,2630,154,72,1
194807,Male,47,1,28,0,1-2 Year,Yes,31972,26,169,1
194808,Male,36,1,28,0,1-2 Year,Yes,27151,26,98,1
194809,Female,46,1,18,0,1-2 Year,Yes,29100,157,118,1
194827,Male,30,1,28,0,< 1 Year,Yes,36925,124,226,1
194829,Male,31,1,3,0,1-2 Year,Yes,2630,156,189,1
194831,Female,28,1,39,0,< 1 Year,Yes,28405,152,285,1
194835,Male,41,1,13,0,1-2 Year,Yes,32658,124,148,1
194853,Female,62,1,28,0,> 2 Years,Yes,54559,26,241,1
194876,Female,41,1,46,0,1-2 Year,Yes,30633,31,182,1
194877,Male,54,1,29,0,1-2 Year,Yes,37699,26,92,1
194887,Male,22,1,13,0,< 1 Year,Yes,27388,152,197,1
194888,Male,43,1,28,0,1-2 Year,Yes,2630,26,15,1
194900,Male,44,1,28,0,> 2 Years,Yes,46958,26,142,1
194902,Female,22,1,6,0,< 1 Year,Yes,34538,152,204,1
194907,Male,32,1,28,0,< 1 Year,Yes,38386,157,187,1
194911,Male,50,1,35,0,1-2 Year,Yes,29246,124,66,1
194921,Male,31,1,3,0,< 1 Year,Yes,34210,124,59,1
194951,Male,22,1,10,0,< 1 Year,Yes,29204,157,168,1
194957,Male,34,1,28,0,1-2 Year,Yes,50658,124,86,1
194962,Male,28,1,41,0,< 1 Year,Yes,32106,153,154,1
194967,Male,44,1,8,0,1-2 Year,Yes,2630,26,275,1
194968,Female,25,1,28,0,< 1 Year,Yes,50028,152,113,1
194972,Female,39,1,8,0,1-2 Year,Yes,35112,31,250,1
194975,Male,44,1,0,0,1-2 Year,Yes,27153,124,15,1
194977,Male,22,1,18,0,< 1 Year,Yes,27376,152,191,1
194979,Male,38,1,28,0,1-2 Year,Yes,34712,154,298,1
195004,Female,34,1,46,0,1-2 Year,Yes,2630,124,253,1
195006,Female,36,1,33,0,1-2 Year,Yes,27648,152,141,1
195012,Male,34,1,8,0,1-2 Year,Yes,39873,124,41,1
195017,Female,50,1,32,0,1-2 Year,Yes,28490,124,18,1
195024,Female,23,1,8,0,< 1 Year,Yes,37824,26,148,1
195032,Male,44,1,7,0,1-2 Year,Yes,2630,26,80,1
195038,Male,37,1,48,0,1-2 Year,Yes,2630,26,127,1
195046,Male,45,1,28,0,> 2 Years,Yes,51410,13,217,1
195055,Female,35,1,28,0,> 2 Years,Yes,58094,124,167,1
195069,Female,42,1,28,0,1-2 Year,Yes,31984,26,152,1
195089,Male,43,1,6,0,1-2 Year,Yes,30459,156,290,1
195090,Male,40,1,28,0,1-2 Year,Yes,29043,124,69,1
195094,Female,57,1,28,0,1-2 Year,Yes,53738,26,164,1
195096,Male,49,1,29,0,1-2 Year,Yes,59025,26,255,1
195110,Female,24,1,15,0,< 1 Year,Yes,38838,152,239,1
195117,Female,32,1,41,0,< 1 Year,Yes,23489,124,255,1
195118,Male,60,1,39,0,> 2 Years,Yes,47068,26,69,1
195142,Female,37,1,1,0,1-2 Year,Yes,2630,124,200,1
195152,Female,22,1,29,0,< 1 Year,Yes,2630,163,23,1
195173,Male,49,1,38,0,1-2 Year,Yes,2630,8,93,1
195178,Male,38,1,28,0,> 2 Years,Yes,39771,124,106,1
195187,Female,24,1,28,0,< 1 Year,Yes,41644,152,82,1
195198,Female,37,1,30,0,1-2 Year,Yes,34671,152,233,1
195207,Male,47,1,47,0,> 2 Years,Yes,29031,124,247,1
195210,Male,43,1,39,0,1-2 Year,Yes,28985,124,35,1
195218,Male,40,1,28,0,1-2 Year,Yes,58952,26,70,1
195220,Male,46,1,37,0,1-2 Year,Yes,34994,124,243,1
195253,Male,43,1,9,0,1-2 Year,Yes,2630,26,135,1
195264,Male,49,1,46,0,1-2 Year,Yes,2630,11,170,1
195270,Female,59,1,28,0,1-2 Year,Yes,49780,124,49,1
195271,Female,43,1,41,0,1-2 Year,Yes,37297,124,73,1
195276,Female,54,1,28,0,1-2 Year,Yes,32513,26,204,1
195278,Male,53,1,8,0,> 2 Years,Yes,46268,124,53,1
195292,Male,41,1,27,0,1-2 Year,Yes,2630,124,57,1
195296,Male,59,1,43,0,1-2 Year,Yes,52462,3,227,1
195298,Female,21,1,8,0,< 1 Year,Yes,56494,124,76,1
195301,Male,24,1,35,0,< 1 Year,Yes,33408,124,169,1
195303,Male,40,1,48,1,1-2 Year,Yes,2630,156,285,1
195305,Female,44,1,28,0,1-2 Year,Yes,28865,26,33,1
195320,Male,37,1,33,0,1-2 Year,Yes,26459,163,100,1
195322,Female,31,1,19,0,< 1 Year,Yes,28753,26,77,1
195323,Male,49,1,8,0,> 2 Years,Yes,38682,124,57,1
195327,Female,43,1,38,0,1-2 Year,Yes,2630,124,168,1
195346,Male,43,1,41,0,1-2 Year,Yes,33307,124,269,1
195370,Female,52,1,50,0,1-2 Year,Yes,30807,26,131,1
195380,Male,35,1,28,0,1-2 Year,Yes,34653,124,108,1
195383,Male,53,1,0,0,1-2 Year,Yes,2630,124,245,1
195386,Female,43,1,41,0,1-2 Year,Yes,2630,26,230,1
195390,Female,47,1,28,0,1-2 Year,Yes,30058,163,176,1
195414,Male,26,1,18,0,< 1 Year,Yes,30407,152,65,1
195429,Male,21,1,46,0,< 1 Year,Yes,26377,160,157,1
195439,Female,43,1,28,0,1-2 Year,Yes,44392,124,86,1
195440,Male,22,1,28,0,< 1 Year,Yes,35831,153,85,1
195442,Male,45,1,28,0,1-2 Year,Yes,40314,26,31,1
195447,Male,33,1,28,0,< 1 Year,Yes,42578,26,189,1
195458,Male,53,1,28,0,> 2 Years,Yes,50806,26,32,1
195459,Male,39,1,28,0,1-2 Year,Yes,22875,124,24,1
195460,Female,61,1,28,0,1-2 Year,Yes,44971,158,78,1
195469,Male,49,1,8,0,> 2 Years,Yes,81743,25,277,1
195475,Male,52,1,3,0,1-2 Year,Yes,2630,26,283,1
195481,Female,49,1,28,0,1-2 Year,Yes,25280,26,149,1
195482,Male,57,1,28,0,1-2 Year,Yes,48039,26,200,1
195485,Female,26,1,23,0,< 1 Year,Yes,2630,160,236,1
195497,Male,38,1,28,0,1-2 Year,Yes,42794,154,91,1
195500,Male,46,1,28,0,1-2 Year,Yes,37627,26,226,1
195502,Female,40,1,28,0,1-2 Year,Yes,40545,26,85,1
195504,Male,62,1,31,0,1-2 Year,Yes,2630,124,153,1
195515,Female,64,1,28,0,1-2 Year,Yes,57406,122,225,1
195532,Female,55,1,28,0,1-2 Year,Yes,43169,26,205,1
195552,Female,45,1,41,0,1-2 Year,Yes,50850,12,229,1
195571,Female,21,1,30,0,< 1 Year,No,39824,152,160,1
195583,Female,50,1,28,0,1-2 Year,Yes,41354,26,255,1
195584,Female,48,1,35,0,1-2 Year,Yes,28247,26,113,1
195591,Male,48,1,40,0,1-2 Year,Yes,23665,26,108,1
195595,Female,50,1,2,0,> 2 Years,Yes,29688,26,32,1
195622,Male,29,1,20,0,1-2 Year,No,2630,156,49,1
195628,Male,35,1,11,0,1-2 Year,Yes,2630,157,48,1
195642,Female,28,1,29,0,1-2 Year,Yes,2630,156,196,1
195652,Male,28,1,28,0,< 1 Year,Yes,55093,124,79,1
195663,Female,43,1,25,0,1-2 Year,Yes,27341,26,189,1
195670,Male,32,1,28,0,< 1 Year,Yes,60174,26,179,1
195674,Male,46,1,28,0,1-2 Year,Yes,42244,122,14,1
195676,Male,32,1,28,0,1-2 Year,Yes,38983,163,26,1
195680,Male,61,1,28,0,1-2 Year,Yes,44315,26,253,1
195688,Male,30,1,8,0,1-2 Year,Yes,2630,163,275,1
195696,Male,39,1,46,0,1-2 Year,Yes,28547,124,282,1
195698,Male,69,1,28,0,1-2 Year,Yes,45282,26,112,1
195703,Male,42,1,28,0,1-2 Year,Yes,40628,122,164,1
195709,Male,51,1,38,0,1-2 Year,Yes,26902,124,183,1
195717,Female,42,1,48,0,1-2 Year,Yes,2630,15,80,1
195738,Male,48,1,28,0,1-2 Year,Yes,47928,26,127,1
195758,Male,27,1,41,0,< 1 Year,Yes,2630,156,254,1
195762,Male,58,1,28,0,1-2 Year,Yes,45440,124,33,1
195767,Male,45,1,28,0,1-2 Year,Yes,38909,155,106,1
195771,Male,21,1,41,0,< 1 Year,Yes,20152,160,109,1
195783,Male,74,1,8,0,1-2 Year,Yes,54011,124,242,1
195794,Female,53,1,28,0,1-2 Year,Yes,51229,26,234,1
195795,Male,33,1,28,0,< 1 Year,Yes,2630,26,247,1
195804,Male,40,1,33,0,1-2 Year,Yes,31611,124,219,1
195828,Male,52,1,28,0,1-2 Year,Yes,40339,26,246,1
195831,Female,50,1,28,0,1-2 Year,Yes,43379,122,170,1
195842,Male,45,1,35,0,> 2 Years,Yes,45894,26,191,1
195848,Male,53,1,19,0,1-2 Year,Yes,27287,26,170,1
195850,Female,38,1,15,0,1-2 Year,Yes,52453,156,145,1
195857,Female,43,1,41,0,1-2 Year,Yes,36680,124,56,1
195859,Female,43,1,28,0,> 2 Years,Yes,31199,26,244,1
195872,Male,34,1,28,0,1-2 Year,Yes,30019,124,130,1
195879,Male,25,1,41,0,< 1 Year,Yes,36747,152,262,1
195882,Male,61,1,20,0,1-2 Year,Yes,2630,124,82,1
195888,Male,65,1,28,0,> 2 Years,Yes,50316,124,35,1
195894,Male,33,1,11,0,< 1 Year,Yes,27824,124,215,1
195898,Male,40,1,28,0,1-2 Year,Yes,25171,124,176,1
195902,Male,51,1,35,0,1-2 Year,Yes,46135,124,277,1
195913,Male,46,1,46,0,1-2 Year,Yes,51485,26,126,1
195930,Male,45,1,41,0,1-2 Year,Yes,27564,124,25,1
195932,Female,38,1,28,0,1-2 Year,Yes,36644,163,63,1
195943,Male,43,1,28,0,1-2 Year,Yes,68703,156,40,1
195952,Female,47,1,41,0,1-2 Year,Yes,26565,26,198,1
195958,Male,31,1,36,0,1-2 Year,Yes,33308,124,249,1
195966,Male,40,1,8,0,1-2 Year,Yes,2630,152,189,1
195968,Male,46,1,8,0,1-2 Year,Yes,41714,26,98,1
195970,Male,44,1,11,1,1-2 Year,No,24076,26,102,1
195982,Female,47,1,46,0,1-2 Year,Yes,2630,156,72,1
195983,Female,31,1,17,0,1-2 Year,Yes,33100,124,193,1
195999,Male,43,1,28,0,1-2 Year,Yes,41153,60,245,1
196002,Female,50,1,8,0,1-2 Year,Yes,56085,26,90,1
196005,Male,24,1,28,0,< 1 Year,Yes,32978,152,83,1
196007,Female,43,1,28,0,1-2 Year,Yes,30097,26,66,1
196011,Male,54,1,28,0,1-2 Year,Yes,42864,124,173,1
196020,Male,39,1,41,0,1-2 Year,Yes,2630,156,275,1
196021,Female,49,1,29,0,1-2 Year,Yes,2630,26,152,1
196045,Male,48,1,28,0,> 2 Years,Yes,2630,26,58,1
196052,Male,51,1,46,0,1-2 Year,Yes,29200,26,93,1
196054,Male,53,1,28,0,1-2 Year,Yes,29802,157,219,1
196055,Male,43,1,28,0,1-2 Year,Yes,44138,124,132,1
196063,Male,44,1,28,0,1-2 Year,Yes,41740,26,244,1
196094,Female,32,1,28,0,< 1 Year,Yes,43025,124,182,1
196103,Female,42,1,28,0,1-2 Year,Yes,21821,124,13,1
196109,Male,47,1,28,0,1-2 Year,Yes,32794,154,250,1
196127,Male,38,1,28,0,1-2 Year,Yes,42299,26,152,1
196132,Male,42,1,2,1,1-2 Year,Yes,22314,26,251,1
196136,Male,26,1,11,0,< 1 Year,Yes,27446,152,144,1
196144,Male,42,1,28,0,1-2 Year,Yes,2630,124,230,1
196149,Male,36,1,28,0,1-2 Year,Yes,40170,124,193,1
196150,Male,43,1,28,0,1-2 Year,Yes,49927,26,244,1
196172,Female,32,1,28,0,< 1 Year,Yes,59492,122,154,1
196209,Male,42,1,29,0,1-2 Year,Yes,21417,124,217,1
196220,Female,51,1,34,0,1-2 Year,Yes,29084,26,249,1
196239,Male,26,1,3,0,< 1 Year,Yes,24079,163,125,1
196241,Male,64,1,48,0,1-2 Year,Yes,2630,124,166,1
196264,Female,43,1,38,0,1-2 Year,Yes,32744,124,41,1
196272,Male,29,1,22,0,< 1 Year,No,28913,152,299,1
196280,Male,31,1,19,0,1-2 Year,Yes,2630,26,191,1
196282,Male,50,1,39,0,1-2 Year,Yes,33811,26,83,1
196285,Female,44,1,46,0,1-2 Year,Yes,21733,26,46,1
196303,Female,52,1,28,0,1-2 Year,Yes,54142,26,198,1
196308,Female,46,1,28,0,1-2 Year,Yes,41266,26,113,1
196320,Female,53,1,28,0,1-2 Year,Yes,33363,26,127,1
196332,Male,39,1,28,0,1-2 Year,Yes,34086,122,239,1
196339,Male,39,1,46,0,1-2 Year,Yes,2630,124,57,1
196342,Female,22,1,2,1,< 1 Year,No,23935,152,236,1
196364,Female,31,1,30,0,1-2 Year,Yes,24411,154,197,1
196370,Male,27,1,35,0,1-2 Year,Yes,2630,157,280,1
196372,Male,67,1,11,0,> 2 Years,Yes,33430,26,271,1
196380,Male,56,1,50,0,1-2 Year,Yes,2630,25,251,1
196387,Female,30,1,28,0,1-2 Year,Yes,2630,156,280,1
196390,Male,47,1,5,0,1-2 Year,Yes,29711,124,163,1
